,Round ID,Total Win/Loss,Game Provider Round ID,Jackpot Contribution,Win/Loss
8257,ugs-2212878771,-5.0,,,
8258,ugs-2212878697,-1.0,,,
8259,ugs-2212878693,-1.0,,,
8260,ugs-2212878702,-1.0,,,
8261,ugs-2212878677,-50.0,,,
8262,ugs-2212878641,-20.0,,,
8263,ugs-2212878575,-1.0,,,
8264,ugs-2212878572,-0.7,,,
8265,ugs-2212878574,-1.0,,,
8266,ugs-2212878538,-50.0,,,
8267,ugs-2212878499,295.0,,,
8268,ugs-2212878513,-1.0,,,
8269,ugs-2212878506,-5.0,,,
8270,ugs-2212878470,2.0,,,
8271,ugs-2212878413,-50.0,,,
8272,ugs-2212878404,-1.0,,,
8273,ugs-2212878398,-20.0,,,
8274,ugs-2212878395,-0.7,,,
8275,ugs-2212878372,-4.0,,,
8276,ugs-2212878374,-5.0,,,
8277,ugs-2212878407,-5.0,,,
8278,ugs-2212878329,-1.0,,,
8279,ugs-2212878307,-5.0,,,
8280,ugs-2212878281,-50.0,,,
8281,ugs-2212878262,-1.0,,,
8282,ugs-2212878260,-20.0,,,
8283,ugs-2212876517,74.0,,,
8284,ugs-2212878244,-5.0,,,
8285,ugs-2212878210,-0.7,,,
8286,ugs-2212878188,-5.0,,,
8287,ugs-2212878170,-50.0,,,
8288,ugs-2212878161,-1.0,,,
8289,ugs-2212878171,-10.0,,,
8290,ugs-2212878141,-1.0,,,
8291,ugs-2212878116,-20.0,,,
8292,ugs-2212878114,-5.0,,,
8293,ugs-2212878090,-5.0,,,
8294,ugs-2212878035,-1.0,,,
8295,ugs-2212878034,-50.0,,,
8296,ugs-2212878033,-1.0,,,
8297,ugs-2212878007,-5.0,,,
8298,ugs-2212877992,-10.0,,,
8299,ugs-2212878011,-5.0,,,
8300,ugs-2212877981,-1.0,,,
8301,ugs-2212877920,-1.0,,,
8302,ugs-2212877924,-5.0,,,
8303,ugs-2212877910,-5.0,,,
8304,ugs-2212877873,-50.0,,,
8305,ugs-2212877865,-0.7,,,
8306,ugs-2212877801,-1.0,,,
8307,ugs-2212877786,-2.0,,,
8308,ugs-2212877733,-1.0,,,
8309,ugs-2212877751,-5.0,,,
8310,ugs-2212877704,-1.0,,,
8311,ugs-2212877687,-1.0,,,
8312,ugs-2212877612,-10.0,,,
8313,ugs-2212877588,-1.0,,,
8314,ugs-2212877566,-5.0,,,
8315,ugs-2212877530,5.0,,,
8316,ugs-2212877524,-1.0,,,
8317,ugs-2212877483,2.0,,,
8318,ugs-2212877510,-0.4,,,
8319,ugs-2212877449,-5.0,,,
8320,ugs-2212877461,-10.0,,,
8321,ugs-2212877423,-5.0,,,
8322,ugs-2212877416,-50.0,,,
8323,ugs-2212877411,-1.0,,,
8324,ugs-2212877385,-10.0,,,
8325,ugs-2212877344,-5.0,,,
8326,ugs-2212877350,-0.7,,,
8327,ugs-2212877354,-1.0,,,
8328,ugs-2212877288,1.0,,,
8329,ugs-2212877294,-50.0,,,
8330,ugs-2212877295,-5.0,,,
8331,ugs-2212877246,-5.0,,,
8332,ugs-2212877257,-10.0,,,
8333,ugs-2212877203,-1.0,,,
8334,ugs-2212877020,-50.0,,,
8335,ugs-2212877081,-20.0,,,
8336,ugs-2212877073,-1.0,,,
8337,ugs-2212877129,-1.0,,,
8338,ugs-2212876990,-10.0,,,
8339,ugs-2212877094,-1.0,,,
8340,ugs-2212877118,-10.0,,,
8341,ugs-2212876980,-5.0,,,
8342,ugs-2212876978,-1.0,,,
8343,ugs-2212876932,-10.0,,,
8344,ugs-2212876947,-20.0,,,
8345,ugs-2212876885,-1.0,,,
8346,ugs-2212876903,-50.0,,,
8347,ugs-2212876895,-1.0,,,
8348,ugs-2212876869,-1.0,,,
8349,ugs-2212876821,-5.0,,,
8350,ugs-2212876775,-1.0,,,
8351,ugs-2212876772,-10.0,,,
8352,ugs-2212876746,-10.0,,,
8353,ugs-2212876756,-50.0,,,
8354,ugs-2212876731,-1.0,,,
8355,ugs-2212876725,-14.0,,,
8356,ugs-2212876674,-1.0,,,
8357,ugs-2212876695,-1.0,,,
8358,ugs-2212876678,-5.0,,,
8359,ugs-2212876655,-50.0,,,
8360,ugs-2212876612,-10.0,,,
8361,ugs-2212876590,-1.0,,,
8362,ugs-2212876572,-1.0,,,
8363,ugs-2212876549,35.0,,,
8364,ugs-2212876529,-5.0,,,
8365,ugs-2212876534,-50.0,,,
8366,ugs-2212876520,-1.0,,,
8367,ugs-2212876539,-10.0,,,
8368,ugs-2212876477,-1.0,,,
8369,ugs-2212876474,-5.0,,,
8370,ugs-2212876412,-1.0,,,
8371,ugs-2212876437,-50.0,,,
8372,ugs-2212876409,-1.0,,,
8373,ugs-2212876414,-1.0,,,
8374,ugs-2212876393,-5.0,,,
8375,ugs-2212876330,-1.0,,,
8376,ugs-2212876326,-50.0,,,
8377,ugs-2212876295,-1.0,,,
8378,ugs-2212876309,-1.0,,,
8379,ugs-2212876317,-5.0,,,
8380,ugs-2212876280,-5.0,,,
8381,ugs-2212876203,-1.0,,,
8382,ugs-2212876227,-50.0,,,
8383,ugs-2212876219,-1.0,,,
8384,ugs-2212876154,-1.0,,,
8385,ugs-2212876148,-1.0,,,
8386,ugs-2212876080,-1.0,,,
8387,ugs-2212876100,-50.0,,,
8388,ugs-2212876081,-10.0,,,
8389,ugs-2212876116,-5.0,,,
8390,ugs-2212876050,-1.0,,,
8391,ugs-2212876008,-5.0,,,
8392,ugs-2212876035,-1.0,,,
8393,ugs-2212875960,4.0,,,
8394,ugs-2212875971,-50.0,,,
8395,ugs-2212875911,0.0,,,
8396,ugs-2212875924,-1.0,,,
8397,ugs-2212875847,-10.0,,,
8398,ugs-2212875849,-50.0,,,
8399,ugs-2212875829,-1.0,,,
8400,ugs-2212875766,-5.0,,,
8401,ugs-2212875745,-1.0,,,
8402,ugs-2212875778,1.8,,,
8403,ugs-2212875709,-10.0,,,
8404,ugs-2212875664,475.0,,,
8405,ugs-2212875657,-1.0,,,
8406,ugs-2212875609,-10.0,,,
8407,ugs-2212875579,-10.0,,,
8408,ugs-2212875555,-1.0,,,
8409,ugs-2212875540,-50.0,,,
8410,ugs-2212875392,-5.0,,,
8411,ugs-2212875354,24.0,,,
8412,ugs-2212875367,-50.0,,,
8413,ugs-2212875345,-1.0,,,
8414,ugs-2212875353,-10.0,,,
8415,ugs-2212875386,-5.0,,,
8416,ugs-2212875336,-1.0,,,
8417,ugs-2212875261,-1.0,,,
8418,ugs-2212875262,-5.0,,,
8419,ugs-2212875177,-1.0,,,
8420,ugs-2212875149,-5.0,,,
8421,ugs-2212874981,-5.0,,,
8422,ugs-2212875018,145.0,,,
8423,ugs-2212875137,-1.0,,,
8424,ugs-2212875089,-1.0,,,
8425,ugs-2212874964,-1.0,,,
8426,ugs-2212874965,-10.0,,,
8427,ugs-2212874896,-1.0,,,
8428,ugs-2212874903,-1.0,,,
8429,ugs-2212874850,-1.0,,,
8430,ugs-2212874870,-50.0,,,
8431,ugs-2212874879,-5.0,,,
8432,ugs-2212874781,-5.0,,,
8433,ugs-2212874728,-1.0,,,
8434,ugs-2212874746,-50.0,,,
8435,ugs-2212874697,-10.0,,,
8436,ugs-2212874707,-1.0,,,
8437,ugs-2212874660,-5.0,,,
8438,ugs-2212874636,-1.0,,,
8439,ugs-2212874618,-50.0,,,
8440,ugs-2212874542,-5.0,,,
8441,ugs-2212874545,3.2,,,
8442,ugs-2212874510,-10.0,,,
8443,ugs-2212874521,-1.0,,,
8444,ugs-2212874498,-1.0,,,
8445,ugs-2212874417,-1.0,,,
8446,ugs-2212874421,-50.0,,,
8447,ugs-2212874424,-1.0,,,
8448,ugs-2212874457,-5.0,,,
8449,ugs-2212874375,-5.0,,,
8450,ugs-2212874334,-1.0,,,
8451,ugs-2212874269,-1.0,,,
8452,ugs-2212874289,-1.0,,,
8453,ugs-2212874324,-10.0,,,
8454,ugs-2212874282,-5.0,,,
8455,ugs-2212874267,-50.0,,,
8456,ugs-2212874194,-1.0,,,
8457,ugs-2212874196,-5.0,,,
8458,ugs-2212874113,-10.0,,,
8459,ugs-2212874098,-5.0,,,
8460,ugs-2212874073,0.1,,,
8461,ugs-2212874048,-1.0,,,
8462,ugs-2212874012,-5.0,,,
8463,ugs-2212873986,896.0,,,
8464,ugs-2212873987,-1.0,,,
8465,ugs-2212873957,-1.0,,,
8466,ugs-2212873954,-50.0,,,
8467,ugs-2212873939,304.0,,,
8468,ugs-2212873929,-1.0,,,
8469,ugs-2212873887,-5.0,,,
8470,ugs-2212873873,-1.0,,,
8471,ugs-2212873805,-1.0,,,
8472,ugs-2212873839,-20.0,,,
8473,ugs-2212873832,-50.0,,,
8474,ugs-2212873816,-20.0,,,
8475,ugs-2212873796,-1.0,,,
8476,ugs-2212873748,-1.0,,,
8477,ugs-2212873695,79.0,,,
8478,ugs-2212873676,-20.0,,,
8479,ugs-2212873621,-1.0,,,
8480,ugs-2212873622,-50.0,,,
8481,ugs-2212873599,-1.0,,,
8482,ugs-2212873540,8.0,,,
8483,ugs-2212873531,-20.0,,,
8484,ugs-2212873482,-1.0,,,
8485,ugs-2212873486,-10.0,,,
8486,ugs-2212873413,-1.0,,,
8487,ugs-2212873371,45.0,,,
8488,ugs-2212873361,-20.0,,,
8489,ugs-2212873369,-20.0,,,
8490,ugs-2212873388,-1.0,,,
8491,ugs-2212873262,-1.0,,,
8492,ugs-2212873294,-10.0,,,
8493,ugs-2212873277,-5.0,,,
8494,ugs-2212873228,-20.0,,,
8495,ugs-2212873181,-5.0,,,
8496,ugs-2212873186,-1.0,,,
8497,ugs-2212873144,-1.0,,,
8498,ugs-2212873153,-20.0,,,
8499,ugs-2212873088,-5.0,,,
8500,ugs-2212873033,-1.0,,,
8501,ugs-2212873071,-10.0,,,
8502,ugs-2212873059,-5.0,,,
8503,ugs-2212873016,-14.0,,,
8504,ugs-2212872986,-5.0,,,
8505,ugs-2212872987,-20.0,,,
8506,ugs-2212872894,-1.0,,,
8507,ugs-2212872874,-5.0,,,
8508,ugs-2212872820,-1.0,,,
8509,ugs-2212872841,0.2,,,
8510,ugs-2212872796,-5.0,,,
8511,ugs-2212872785,20.0,,,
8512,ugs-2212872773,-10.0,,,
8513,ugs-2212872730,-1.0,,,
8514,ugs-2212872752,28.0,,,
8515,ugs-2212872736,310.0,,,
8516,ugs-2212872732,-20.0,,,
8517,ugs-2212872693,-5.0,,,
8518,ugs-2212872592,-1.0,,,
8519,ugs-2212872591,-10.0,,,
8520,ugs-2212872556,-5.0,,,
8521,ugs-2212872537,-20.0,,,
8522,ugs-2212872530,-20.0,,,
8523,ugs-2212872562,-0.7,,,
8524,ugs-2212872492,-1.0,,,
8525,ugs-2212872465,-5.0,,,
8526,ugs-2212872452,-10.0,,,
8527,ugs-2212872457,0.0,,,
8528,ugs-2212872404,-20.0,,,
8529,ugs-2212872358,-1.0,,,
8530,ugs-2212872363,60.0,,,
8531,ugs-2212872369,-1.0,,,
8532,ugs-2212872373,-5.0,,,
8533,ugs-2212872324,4.0,,,
8534,ugs-2212872276,-1.0,,,
8535,ugs-2212872261,-5.0,,,
8536,ugs-2212872230,-10.0,,,
8537,ugs-2212872187,-20.0,,,
8538,ugs-2212872147,-1.0,,,
8539,ugs-2212872139,-5.0,,,
8540,ugs-2212872078,11.2,,,
8541,ugs-2212872072,16.0,,,
8542,ugs-2212872125,-20.0,,,
8543,ugs-2212872093,-1.0,,,
8544,ugs-2212872036,-1.0,,,
8545,ugs-2212872010,0.0,,,
8546,ugs-2212871983,-20.0,,,
8547,ugs-2212871976,10.0,,,
8548,ugs-2212871898,-1.0,,,
8549,ugs-2212871936,-20.0,,,
8550,ugs-2212871873,-10.0,,,
8551,ugs-2212871848,-20.0,,,
8552,ugs-2212871810,-1.0,,,
8553,ugs-2212871815,-20.0,,,
8554,ugs-2212871779,-20.0,,,
8555,ugs-2212871725,-1.0,,,
8556,ugs-2212871709,-20.0,,,
8557,ugs-2212871654,-1.0,,,
8558,ugs-2212871681,-10.0,,,
8559,ugs-2212871683,5.0,,,
8560,ugs-2212871628,-20.0,,,
8561,ugs-2212871561,-1.0,,,
8562,ugs-2212871560,-20.0,,,
8563,ugs-2212871603,-10.0,,,
8564,ugs-2212871598,-1.0,,,
8565,ugs-2212871610,-10.0,,,
8566,ugs-2212871582,-5.0,,,
8567,ugs-2212871482,-10.0,,,
8568,ugs-2212871444,-1.0,,,
8569,ugs-2212871459,-20.0,,,
8570,ugs-2212871461,-1.0,,,
8571,ugs-2212871458,-10.0,,,
8572,ugs-2212871478,-5.0,,,
8573,ugs-2212871411,-20.0,,,
8574,ugs-2212871416,4.0,,,
8575,ugs-2212871354,-1.0,,,
8576,ugs-2212871345,-5.0,,,
8577,ugs-2212871309,-10.0,,,
8578,ugs-2212871338,-10.0,,,
8579,ugs-2212871271,-20.0,,,
8580,ugs-2212871256,-20.0,,,
8581,ugs-2212871260,-20.0,,,
8582,ugs-2212871221,-1.0,,,
8583,ugs-2212871232,-5.0,,,
8584,ugs-2212871204,0.6,,,
8585,ugs-2212870843,-1.0,,,
8586,ugs-2212870898,-20.0,,,
8587,ugs-2212870907,-5.0,,,
8588,ugs-2212870823,10.0,,,
8589,ugs-2212870820,-10.0,,,
8590,ugs-2212870970,-10.0,,,
8591,ugs-2212870805,-5.0,,,
8592,ugs-2212870801,-20.0,,,
8593,ugs-2212870807,-0.4,,,
8594,ugs-2212870796,0.0,,,
8595,ugs-2212870803,-20.0,,,
8596,ugs-2212870755,-1.0,,,
8597,ugs-2212870775,-20.0,,,
8598,ugs-2212870726,-5.0,,,
8599,ugs-2212870741,-10.0,,,
8600,ugs-2212870734,-10.0,,,
8601,ugs-2212870667,-1.0,,,
8602,ugs-2212870671,-5.0,,,
8603,ugs-2212870713,-5.0,,,
8604,ugs-2212870634,-1.0,,,
8605,ugs-2212870654,-20.0,,,
8606,ugs-2212870567,-1.0,,,
8607,ugs-2212870597,-10.0,,,
8608,ugs-2212870580,-5.0,,,
8609,ugs-2212870556,-2.0,,,
8610,ugs-2212870502,-1.0,,,
8611,ugs-2212870506,-5.0,,,
8612,ugs-2212870505,-20.0,,,
8613,ugs-2212870455,-1.0,,,
8614,ugs-2212870481,-5.0,,,
8615,ugs-2212870475,-1.0,,,
8616,ugs-2212870474,-10.0,,,
8617,ugs-2212870440,-5.0,,,
8618,ugs-2212870357,-1.0,,,
8619,ugs-2212870342,-20.0,,,
8620,ugs-2212870344,-20.0,,,
8621,ugs-2212870303,-1.0,,,
8622,ugs-2212870328,-5.0,,,
8623,ugs-2212870295,-5.0,,,
8624,ugs-2212870325,-10.0,,,
8625,ugs-2212870317,-5.0,,,
8626,ugs-2212870193,-1.0,,,
8627,ugs-2212870232,-1.0,,,
8628,ugs-2212870231,-1.0,,,
8629,ugs-2212870241,-10.0,,,
8630,ugs-2212870234,-5.0,,,
8631,ugs-2212870164,-20.0,,,
8632,ugs-2212870153,-20.0,,,
8633,ugs-2212870078,-1.0,,,
8634,ugs-2212870107,-5.0,,,
8635,ugs-2212870031,35.0,,,
8636,ugs-2212870018,-1.0,,,
8637,ugs-2212870025,-1.0,,,
8638,ugs-2212870002,-10.0,,,
8639,ugs-2212869994,-20.0,,,
8640,ugs-2212869984,10.0,,,
8641,ugs-2212869961,-1.0,,,
8642,ugs-2212869927,-20.0,,,
8643,ugs-2212869923,-5.0,,,
8644,ugs-2212869884,-1.0,,,
8645,ugs-2212869847,-5.0,,,
8646,ugs-2212869834,-1.0,,,
8647,ugs-2212869843,-5.0,,,
8648,ugs-2212869760,-20.0,,,
8649,ugs-2212869737,-5.0,,,
8650,ugs-2212869729,-1.0,,,
8651,ugs-2212869742,6.0,,,
8652,ugs-2212869708,-1.0,,,
8653,ugs-2212869650,-5.0,,,
8654,ugs-2212869641,-20.0,,,
8655,ugs-2212869613,-1.0,,,
8656,ugs-2212869611,-5.0,,,
8657,ugs-2212869579,-1.0,,,
8658,ugs-2212869581,-5.0,,,
8659,ugs-2212869506,-5.0,,,
8660,ugs-2212869436,-5.0,,,
8661,ugs-2212869431,-1.0,,,
8662,ugs-2212869420,-20.0,,,
8663,ugs-2212869423,-5.0,,,
8664,ugs-2212869310,50.0,,,
8665,ugs-2212869273,-5.0,,,
8666,ugs-2212869258,-1.0,,,
8667,ugs-2212869262,-10.0,,,
8668,ugs-2212869169,-20.0,,,
8669,ugs-2212869063,-1.0,,,
8670,ugs-2212869059,-5.0,,,
8671,ugs-2212869082,-10.0,,,
8672,ugs-2212869005,13.4,,,
8673,ugs-2212868985,-10.0,,,
8674,ugs-2212868947,-1.0,,,
8675,ugs-2212868848,-5.0,,,
8676,ugs-2212868805,-1.0,,,
8677,ugs-2212868822,-0.5,,,
8678,ugs-2212868756,-50.0,,,
8679,ugs-2212868662,-1.0,,,
8680,ugs-2212868651,-5.0,,,
8681,ugs-2212868688,-1.0,,,
8682,ugs-2212868659,-5.0,,,
8683,ugs-2212868570,-1.0,,,
8684,ugs-2212868526,-1.0,,,
8685,ugs-2212868534,-50.0,,,
8686,ugs-2212868544,-5.0,,,
8687,ugs-2212868455,-5.0,,,
8688,ugs-2212868438,-1.0,,,
8689,ugs-2212868392,-1.0,,,
8690,ugs-2212868404,-50.0,,,
8691,ugs-2212868423,-5.0,,,
8692,ugs-2212868371,-5.0,,,
8693,ugs-2212868305,-1.0,,,
8694,ugs-2212868298,-1.0,,,
8695,ugs-2212868265,-50.0,,,
8696,ugs-2212868273,-5.0,,,
8697,ugs-2212868205,83.0,,,
8698,ugs-2212868236,-10.0,,,
8699,ugs-2212868184,-1.0,,,
8700,ugs-2212868175,-5.0,,,
8701,ugs-2212868125,-5.0,,,
8702,ugs-2212868126,-50.0,,,
8703,ugs-2212868070,-5.0,,,
8704,ugs-2212868101,-10.0,,,
8705,ugs-2212868042,-1.0,,,
8706,ugs-2212867978,-5.0,,,
8707,ugs-2212867986,-6.0,,,
8708,ugs-2212867931,60.0,,,
8709,ugs-2212867960,-50.0,,,
8710,ugs-2212867968,-10.0,,,
8711,ugs-2212867911,-1.0,,,
8712,ugs-2212867890,-5.0,,,
8713,ugs-2212867877,-5.0,,,
8714,ugs-2212867853,-10.0,,,
8715,ugs-2212867812,-1.0,,,
8716,ugs-2212867800,-50.0,,,
8717,ugs-2212867773,-5.0,,,
8718,ugs-2212867746,-10.0,,,
8719,ugs-2212867702,-10.0,,,
8720,ugs-2212867687,-5.0,,,
8721,ugs-2212867658,-1.0,,,
8722,ugs-2212867672,-10.0,,,
8723,ugs-2212867641,-1.0,,,
8724,ugs-2212867627,-50.0,,,
8725,ugs-2212867578,-5.0,,,
8726,ugs-2212867552,-10.0,,,
8727,ugs-2212867488,-1.0,,,
8728,ugs-2212867486,-5.0,,,
8729,ugs-2212867461,-10.0,,,
8730,ugs-2212867437,-50.0,,,
8731,ugs-2212867404,-1.0,,,
8732,ugs-2212867344,-5.0,,,
8733,ugs-2212867322,4.9,,,
8734,ugs-2212867260,-5.0,,,
8735,ugs-2212867267,-4.0,,,
8736,ugs-2212867223,-1.0,,,
8737,ugs-2212867181,-1.0,,,
8738,ugs-2212867132,-5.0,,,
8739,ugs-2212867155,350.0,,,
8740,ugs-2212867112,-1.0,,,
8741,ugs-2212867041,-10.0,,,
8742,ugs-2212867033,-1.0,,,
8743,ugs-2212867042,-10.0,,,
8744,ugs-2212867000,-1.0,,,
8745,ugs-2212867010,-50.0,,,
8746,ugs-2212866926,10.0,,,
8747,ugs-2212866878,-10.0,,,
8748,ugs-2212866875,-50.0,,,
8749,ugs-2212866871,-1.0,,,
8750,ugs-2212866848,-1.0,,,
8751,ugs-2212866830,-5.0,,,
8752,ugs-2212866768,-10.0,,,
8753,ugs-2212866677,-1.0,,,
8754,ugs-2212866666,-50.0,,,
8755,ugs-2212866585,-1.0,,,
8756,ugs-2212866518,-10.0,,,
8757,ugs-2212866582,-5.0,,,
8758,ugs-2212866507,-10.0,,,
8759,ugs-2212866500,-1.0,,,
8760,ugs-2212866458,-5.0,,,
8761,ugs-2212866438,-1.0,,,
8762,ugs-2212866395,-1.0,,,
8763,ugs-2212866418,-50.0,,,
8764,ugs-2212866357,-5.0,,,
8765,ugs-2212866007,-1.0,,,
8766,ugs-2212866151,-5.0,,,
8767,ugs-2212866143,-10.0,,,
8768,ugs-2212866245,-5.0,,,
8769,ugs-2212866020,-10.0,,,
8770,ugs-2212866018,-0.5,,,
8771,ugs-2212865991,-6.0,,,
8772,ugs-2212865992,-50.0,,,
8773,ugs-2212865883,-5.0,,,
8774,ugs-2212865865,-50.0,,,
8775,ugs-2212865892,-1.0,,,
8776,ugs-2212865775,-1.0,,,
8777,ugs-2212865766,-2.0,,,
8778,ugs-2212865734,-1.0,,,
8779,ugs-2212865705,-5.0,,,
8780,ugs-2212865715,-50.0,,,
8781,ugs-2212865645,-1.0,,,
8782,ugs-2212865602,-1.0,,,
8783,ugs-2212865576,-10.0,,,
8784,ugs-2212865496,-50.0,,,
8785,ugs-2212865463,-5.0,,,
8786,ugs-2212865419,-1.0,,,
8787,ugs-2212865442,-5.0,,,
8788,ugs-2212865353,-5.0,,,
8789,ugs-2212865368,-50.0,,,
8790,ugs-2212865354,-10.0,,,
8791,ugs-2212865260,-5.0,,,
8792,ugs-2212865276,-5.0,,,
8793,ugs-2212865241,-1.0,,,
8794,ugs-2212865239,-50.0,,,
8795,ugs-2212865220,4.5,,,
8796,ugs-2212865161,-5.0,,,
8797,ugs-2212865085,-50.0,,,
8798,ugs-2212865052,-5.0,,,
8799,ugs-2212864982,0.6,,,
8800,ugs-2212864888,-5.0,,,
8801,ugs-2212864884,-1.0,,,
8802,ugs-2212864873,-50.0,,,
8803,ugs-2212864877,-5.0,,,
8804,ugs-2212864840,-10.0,,,
8805,ugs-2212864842,-1.0,,,
8806,ugs-2212864743,-1.0,,,
8807,ugs-2212864738,-50.0,,,
8808,ugs-2212864667,-4.5,,,
8809,ugs-2212864713,-1.0,,,
8810,ugs-2212864607,-1.0,,,
8811,ugs-2212864534,-10.0,,,
8812,ugs-2212864567,-50.0,,,
8813,ugs-2212864566,206.0,,,
8814,ugs-2212864468,-1.0,,,
8815,ugs-2212864456,-5.0,,,
8816,ugs-2212864438,15.0,,,
8817,ugs-2212864372,-1.0,,,
8818,ugs-2212864327,6.8,,,
8819,ugs-2212864308,-50.0,,,
8820,ugs-2212864273,-1.0,,,
8821,ugs-2212864293,-5.0,,,
8822,ugs-2212864192,-5.0,,,
8823,ugs-2212864180,-50.0,,,
8824,ugs-2212864132,-1.0,,,
8825,ugs-2212864158,-1.0,,,
8826,ugs-2212864114,-5.0,,,
8827,ugs-2212864072,3.0,,,
8828,ugs-2212864046,-50.0,,,
8829,ugs-2212863998,-1.0,,,
8830,ugs-2212864014,3.7,,,
8831,ugs-2212864018,-5.0,,,
8832,ugs-2212863963,-0.7,,,
8833,ugs-2212863925,-5.0,,,
8834,ugs-2212863911,-50.0,,,
8835,ugs-2212863870,-1.0,,,
8836,ugs-2212863871,-5.0,,,
8837,ugs-2212863863,10.0,,,
8838,ugs-2212863838,-5.0,,,
8839,ugs-2212863810,-0.4,,,
8840,ugs-2212863764,-5.0,,,
8841,ugs-2212863733,-50.0,,,
8842,ugs-2212863758,-1.0,,,
8843,ugs-2212863668,-1.0,,,
8844,ugs-2212863648,-5.0,,,
8845,ugs-2212863615,-0.6,,,
8846,ugs-2212863587,-50.0,,,
8847,ugs-2212863552,-5.0,,,
8848,ugs-2212863546,-0.4,,,
8849,ugs-2212863573,36.0,,,
8850,ugs-2212863535,-1.0,,,
8851,ugs-2212863451,-5.0,,,
8852,ugs-2212863437,-50.0,,,
8853,ugs-2212863462,-1.0,,,
8854,ugs-2212863480,-5.0,,,
8855,ugs-2212863479,-10.0,,,
8856,ugs-2212863396,-1.0,,,
8857,ugs-2212863338,-1.0,,,
8858,ugs-2212863360,-1.0,,,
8859,ugs-2212863340,-0.8,,,
8860,ugs-2212863214,-1.0,,,
8861,ugs-2212863211,-35.0,,,
8862,ugs-2212863209,-2.0,,,
8863,ugs-2212863131,-8.0,,,
8864,ugs-2212863158,-0.7,,,
8865,ugs-2212863064,-1.0,,,
8866,ugs-2212863067,-10.0,,,
8867,ugs-2212862749,35.0,,,
8868,ugs-2212862778,-0.4,,,
8869,ugs-2212862916,1.0,,,
8870,ugs-2212862813,-5.0,,,
8871,ugs-2212862747,-50.0,,,
8872,ugs-2212862729,-1.0,,,
8873,ugs-2212862726,-10.0,,,
8874,ugs-2212862693,-10.0,,,
8875,ugs-2212862696,-1.0,,,
8876,ugs-2212862622,-5.0,,,
8877,ugs-2212862607,-50.0,,,
8878,ugs-2212862612,-1.0,,,
8879,ugs-2212862608,-5.0,,,
8880,ugs-2212862528,-1.0,,,
8881,ugs-2212862520,-5.0,,,
8882,ugs-2212862489,-1.0,,,
8883,ugs-2212862429,-5.0,,,
8884,ugs-2212862431,-50.0,,,
8885,ugs-2212862338,-1.0,,,
8886,ugs-2212862357,-1.0,,,
8887,ugs-2212862328,-5.0,,,
8888,ugs-2212862302,-50.0,,,
8889,ugs-2212862300,-5.0,,,
8890,ugs-2212862294,-0.4,,,
8891,ugs-2212862210,-5.0,,,
8892,ugs-2212862237,-10.0,,,
8893,ugs-2212862155,-50.0,,,
8894,ugs-2212862141,-5.0,,,
8895,ugs-2212862128,-0.7,,,
8896,ugs-2212862064,5.0,,,
8897,ugs-2212861981,-5.0,,,
8898,ugs-2212861997,-50.0,,,
8899,ugs-2212861926,-0.8,,,
8900,ugs-2212861881,-5.0,,,
8901,ugs-2212861901,-1.0,,,
8902,ugs-2212861853,-50.0,,,
8903,ugs-2212861811,1.0,,,
8904,ugs-2212861800,-1.0,,,
8905,ugs-2212861797,-1.0,,,
8906,ugs-2212861732,10.0,,,
8907,ugs-2212861713,-10.0,,,
8908,ugs-2212861677,-1.0,,,
8909,ugs-2212861692,-1.0,,,
8910,ugs-2212861639,-5.0,,,
8911,ugs-2212861609,-50.0,,,
8912,ugs-2212861596,-0.9,,,
8913,ugs-2212861568,-1.0,,,
8914,ugs-2212861541,-1.0,,,
8915,ugs-2212861549,-5.0,,,
8916,ugs-2212861488,-1.0,,,
8917,ugs-2212861506,-1.0,,,
8918,ugs-2212861475,-5.0,,,
8919,ugs-2212861471,-50.0,,,
8920,ugs-2212861400,-10.0,,,
8921,ugs-2212861343,-5.0,,,
8922,ugs-2212861342,-1.0,,,
8923,ugs-2212861305,-1.0,,,
8924,ugs-2212861307,-50.0,,,
8925,ugs-2212861281,-1.0,,,
8926,ugs-2212861298,-0.2,,,
8927,ugs-2212861263,-5.0,,,
8928,ugs-2212861154,-5.0,,,
8929,ugs-2212861187,-50.0,,,
8930,ugs-2212861194,-1.0,,,
8931,ugs-2212861172,220.0,,,
8932,ugs-2212861183,-1.0,,,
8933,ugs-2212861126,-1.0,,,
8934,ugs-2212861071,10.0,,,
8935,ugs-2212861057,-10.0,,,
8936,ugs-2212861051,-1.0,,,
8937,ugs-2212861048,-50.0,,,
8938,ugs-2212861001,-1.0,,,
8939,ugs-2212860997,-1.0,,,
8940,ugs-2212861000,-5.0,,,
8941,ugs-2212860984,-5.0,,,
8942,ugs-2212860893,-10.0,,,
8943,ugs-2212860906,-50.0,,,
8944,ugs-2212860865,-1.0,,,
8945,ugs-2212860849,-5.0,,,
8946,ugs-2212860798,-10.0,,,
8947,ugs-2212860828,-1.0,,,
8948,ugs-2212860768,-5.0,,,
8949,ugs-2212860785,-1.0,,,
8950,ugs-2212860775,-5.0,,,
8951,ugs-2212860713,-10.0,,,
8952,ugs-2212860733,-50.0,,,
8953,ugs-2212860711,-1.0,,,
8954,ugs-2212860600,-1.0,,,
8955,ugs-2212860609,-1.0,,,
8956,ugs-2212860590,-1.0,,,
8957,ugs-2212860554,-10.0,,,
